0000000267	82	%	-1.0		-1.0		-1.0		COAATTGN
0000000268	83	%	-1.0		-1.0		-1.0		COAATTGN
0000000269	91	%	-1.0		-1.0		-1.0		COAATTGN
0000000270	92	%	-1.0		-1.0		-1.0		COAATTGN
0000000271	93	%	-1.0		-1.0		-1.0		COAATTGN
0000000272	94	%	-1.0		-1.0		-1.0		COAATTGN
0000000273	95	%	-1.0		-1.0		-1.0		COAATTGN
0000000274	01	%	-1.0		-1.0		-1.0		COAATCC
0000000275	02	%	-1.0		-1.0		-1.0		COAATCC
0000000276	03	%	-1.0		-1.0		-1.0		COAATCC
0000000277	04	%	-1.0		-1.0		-1.0		COAATCC
0000000278	05	%	-1.0		-1.0		-1.0		COAATCC
0000000279	11	%	-1.0		0.0	100000.0	-1.0		COAATCC
0000000280	11	%	-1.0		100001.0	300000.0	-1.0		COAATCC
0000000281	11	%	-1.0		300001.0		-1.0		COAATCC
0000000282	12	%	-1.0		0.0	100000.0	-1.0		COAATCC
0000000283	12	%	-1.0		100001.0	300000.0	-1.0		COAATCC
0000000284	12	%	-1.0		300001.0		-1.0		COAATCC
0000000285	15	%	-1.0		0.0	100000.0	-1.0		COAATCC
0000000286	15	%	-1.0		100001.0	300000.0	-1.0		COAATCC
0000000287	15	%	-1.0		300001.0		-1.0		COAATCC
0000000288	13	%	-1.0		0.0	100000.0	-1.0		COAATCC
0000000289	13	%	-1.0		100001.0	300000.0	-1.0		COAATCC
0000000290	13	%	-1.0		300001.0		-1.0		COAATCC
0000000291	16	%	-1.0		0.0	100000.0	-1.0		COAATCC
0000000292	16	%	-1.0		100001.0	300000.0	-1.0		COAATCC
0000000293	16	%	-1.0		300001.0		-1.0		COAATCC
0000000294	14	%	-1.0		0.0	100000.0	-1.0		COAATCC
0000000295	14	%	-1.0		100001.0	300000.0	-1.0		COAATCC
0000000296	14	%	-1.0		300001.0		-1.0		COAATCC
0000000297	17	%	-1.0		0.0	100000.0	-1.0		COAATCC
0000000298	17	%	-1.0		100001.0	300000.0	-1.0		COAATCC
0000000299	17	%	-1.0		300001.0		-1.0		COAATCC
0000000300	31	%	-1.0		-1.0		-1.0		COAATCC
0000000301	32	%	-1.0		-1.0		-1.0		COAATCC
0000000302	33	%	-1.0		-1.0		-1.0		COAATCC
0000000303	41	%	-1.0		-1.0		-1.0		COAATCC
0000000304	42	%	-1.0		-1.0		-1.0		COAATCC
0000000305	51	%	-1.0		-1.0		-1.0		COAATCC
0000000306	52	%	-1.0		-1.0		-1.0		COAATCC
0000000307	53	%	-1.0		-1.0		-1.0		COAATCC
0000000308	54	%	-1.0		-1.0		-1.0		COAATCC
0000000309	61	%	-1.0		-1.0		-1.0		COAATCC
0000000310	62	%	-1.0		-1.0		-1.0		COAATCC
0000000311	63	%	-1.0		-1.0		-1.0		COAATCC
0000000312	64	%	-1.0		-1.0		-1.0		COAATCC
0000000313	65	%	-1.0		-1.0		-1.0		COAATCC
0000000314	66	%	-1.0		-1.0		-1.0		COAATCC
0000000315	71	%	-1.0		-1.0		-1.0		COAATCC
0000000316	72	%	-1.0		-1.0		-1.0		COAATCC
0000000317	73	%	-1.0		-1.0		-1.0		COAATCC
0000000318	74	%	-1.0		-1.0		-1.0		COAATCC
0000000319	75	%	-1.0		-1.0		-1.0		COAATCC
0000000320	81	%	-1.0		-1.0		-1.0		COAATCC
0000000321	82	%	-1.0		-1.0		-1.0		COAATCC
0000000322	83	%	-1.0		-1.0		-1.0		COAATCC
0000000323	91	%	-1.0		-1.0		-1.0		COAATCC
0000000324	92	%	-1.0		-1.0		-1.0		COAATCC
0000000325	93	%	-1.0		-1.0		-1.0		COAATCC
0000000326	94	%	-1.0		-1.0		-1.0		COAATCC
0000000327	95	%	-1.0		-1.0		-1.0		COAATCC
0000000328	12	%	-1.0		-1.0		-1.0		COAATB
0000000329	15	%	-1.0		-1.0		-1.0		COAATB
0000000330	13	%	-1.0		-1.0		-1.0		COAATB
0000000331	16	%	-1.0		-1.0		-1.0		COAATB
0000000332	14	%	-1.0		-1.0		-1.0		COAATB
0000000333	17	%	-1.0		-1.0		-1.0		COAATB
0000000334	11	%	-1.0		-1.0		-1.0		COAATB
0000000335	04	%	-1.0		-1.0		-1.0		COAATB
0000000336	05	%	-1.0		-1.0		-1.0		COAATB
0000000337	01	%	-1.0		-1.0		-1.0		COAATB
0000000338	02	%	-1.0		-1.0		-1.0		COAATB
0000000339	03	%	-1.0		-1.0		-1.0		COAATB
0000000340	32	%	-1.0		-1.0		-1.0		COAATB
0000000341	41	%	-1.0		-1.0		-1.0		COAATB
0000000342	42	%	-1.0		-1.0		-1.0		COAATB
0000000343	43	%	-1.0		-1.0		-1.0		COAATB
0000000344	44	%	-1.0		-1.0		-1.0		COAATB
0000000345	45	%	-1.0		-1.0		-1.0		COAATB
0000000346	51	%	-1.0		-1.0		-1.0		COAATB
0000000347	52	%	-1.0		-1.0		-1.0		COAATB
0000000348	53	%	-1.0		-1.0		-1.0		COAATB
0000000349	54	%	-1.0		-1.0		-1.0		COAATB
0000000350	61	%	-1.0		-1.0		-1.0		COAATB
0000000351	62	%	-1.0		-1.0		-1.0		COAATB
0000000352	63	%	-1.0		-1.0		-1.0		COAATB
0000000353	64	%	-1.0		-1.0		-1.0		COAATB
0000000354	65	%	-1.0		-1.0		-1.0		COAATB
0000000355	66	%	-1.0		-1.0		-1.0		COAATB
0000000356	71	%	-1.0		-1.0		-1.0		COAATB
0000000357	72	%	-1.0		-1.0		-1.0		COAATB
0000000358	73	%	-1.0		-1.0		-1.0		COAATB
0000000359	74	%	-1.0		-1.0		-1.0		COAATB
0000000360	75	%	-1.0		-1.0		-1.0		COAATB
0000000361	81	%	-1.0		-1.0		-1.0		COAATB
0000000362	82	%	-1.0		-1.0		-1.0		COAATB
0000000363	83	%	-1.0		-1.0		-1.0		COAATB
0000000364	91	%	-1.0		-1.0		-1.0		COAATB
0000000365	92	%	-1.0		-1.0		-1.0		COAATB
0000000366	93	%	-1.0		-1.0		-1.0		COAATB
0000000367	94	%	-1.0		-1.0		-1.0		COAATB
0000000368	95	%	-1.0		-1.0		-1.0		COAATB
0000000369	01	%	-1.0		-1.0		-1.0		COAATGU
0000000370	02	%	-1.0		-1.0		-1.0		COAATGU
0000000371	03	%	-1.0		-1.0		-1.0		COAATGU
0000000372	04	%	-1.0		-1.0		-1.0		COAATGU
0000000373	05	%	-1.0		-1.0		-1.0		COAATGU
0000000374	11	%	0.0	100.0	-1.0		-1.0		COAATGU
0000000375	11	%	101.0		-1.0		-1.0		COAATGU
0000000376	15	%	0.0	100.0	-1.0		-1.0		COAATGU
0000000377	15	%	101.0		-1.0		-1.0		COAATGU
0000000378	12	%	0.0	100.0	-1.0		-1.0		COAATGU
0000000379	12	%	101.0		-1.0		-1.0		COAATGU
0000000380	13	%	-1.0		-1.0		-1.0		COAATGU
0000000381	14	%	-1.0		-1.0		-1.0		COAATGU
0000000382	16	%	-1.0		-1.0		-1.0		COAATGU
0000000383	17	%	-1.0		-1.0		-1.0		COAATGU
0000000384	31	%	-1.0		-1.0		-1.0		COAATGU
0000000385	32	%	-1.0		-1.0		-1.0		COAATGU
0000000386	33	%	-1.0		-1.0		-1.0		COAATGU
0000000387	41	%	-1.0		-1.0		-1.0		COAATGU
0000000388	42	%	-1.0		-1.0		-1.0		COAATGU
0000000389	43	%	-1.0		-1.0		-1.0		COAATGU
0000000390	44	%	-1.0		-1.0		-1.0		COAATGU
0000000391	45	%	-1.0		-1.0		-1.0		COAATGU
0000000392	51	%	-1.0		-1.0		-1.0		COAATGU
0000000393	52	%	-1.0		-1.0		-1.0		COAATGU
0000000394	53	%	-1.0		-1.0		-1.0		COAATGU
0000000395	54	%	-1.0		-1.0		-1.0		COAATGU
0000000396	61	%	-1.0		-1.0		-1.0		COAATGU
0000000397	62	%	-1.0		-1.0		-1.0		COAATGU
0000000398	63	%	-1.0		-1.0		-1.0		COAATGU
0000000399	64	%	-1.0		-1.0		-1.0		COAATGU
0000000400	65	%	-1.0		-1.0		-1.0		COAATGU
0000000401	66	%	-1.0		-1.0		-1.0		COAATGU
0000000402	91	%	-1.0		-1.0		-1.0		COAATGU
0000000403	92	%	-1.0		-1.0		-1.0		COAATGU
0000000404	93	%	-1.0		-1.0		-1.0		COAATGU
0000000405	94	%	-1.0		-1.0		-1.0		COAATGU
0000000406	95	%	-1.0		-1.0		-1.0		COAATGU
0000000407	71	%	-1.0		-1.0		-1.0		COAATGU
0000000408	72	%	-1.0		-1.0		-1.0		COAATGU
0000000409	73	%	-1.0		-1.0		-1.0		COAATGU
0000000410	74	%	-1.0		-1.0		-1.0		COAATGU
0000000411	75	%	-1.0		-1.0		-1.0		COAATGU
0000000412	81	%	-1.0		-1.0		-1.0		COAATGU
0000000413	82	%	-1.0		-1.0		-1.0		COAATGU
