0000000217	0000000217	0300266699	82.0	000000074362790	203.0	000000141679545	2	000000107127239
0000000218	0000000218	0700013178	2.0	000000000293552	106.0	000000019756315	2	000000035520787
0000000219	0000000219	0300266699	19.0	000000056503792	70.0	000000019832352	2	000000070455799
0000000220	0000000220	0700013178	2.0	000000000029620	47.0	000000005493328	2	000000040984495
0000000221	0000000221	2314447398	2.0	000000000138448	2.0	000000000085459	2	000000006171891
0000000222	0000000222	2314447398	3.0	000000000139578	4.0	000000000450950	2	000000006483263
0000000223	0000000223	0300266699	86.0	000000146305599	251.0	000000102721391	2	000000026871591
0000000224	0000000224	0700013178	5.0	000000025108185	132.0	000000026283197	2	000000042159507
0000000225	0000000225	0300266699	70.0	000000059174827	217.0	000000089986493	2	000000057683257
0000000226	0000000226	0700013178	4.0	000000030048659	98.0	000000009884135	2	000000021994983
0000000227	0000000227	0300266699	21.0	000000022981286	52.0	000000011694849	2	000000046396820
0000000228	0000000228	0700013178	0.0	000000000000000	21.0	000000002539491	2	000000024534474
0000000229	0000000229	0300266699	17.0	000000021225658	32.0	000000017583028	2	000000042754190
0000000230	0000000230	2314447398	8.0	000000001126071	4.0	000000000553900	2	000000005911092
0000000231	0000000231	0700013178	0.0	000000000000000	8.0	000000001023430	2	000000025557904
0000000232	0000000232	2314447398	13.0	000000003472949	9.0	000000003016414	2	000000005454557
0000000233	0000000233	0700013178	5.0	000000020107012	106.0	000000011778692	2	000000017229584
0000000234	0000000234	0300266699	88.0	000000114100268	234.0	000000136912100	2	000000065566022
0000000235	0000000235	2314447398	4.0	000000001105959	6.0	000000001009240	2	000000005357838
0000000236	0000000236	0300266699	121.0	000000114515010	302.0	000000094596657	2	000000045647669
0000000237	0000000237	0700013178	1.0	000000000011857	115.0	000000019010627	2	000000036228354
0000000238	0000000238	0300266699	76.0	000000145777407	286.0	000000238283745	2	000000138154007
0000000239	0000000239	2314447398	9.0	000000000145897	9.0	000000002125163	2	000000007337104
0000000240	0000000240	0300266699	15.0	000000016033937	23.0	000000006472535	2	000000128592605
0000000241	0000000241	0300266699	57.0	000000124616334	152.0	000000128082349	2	000000132058620
0000000242	0000000242	0700013178	4.0	000000039621615	136.0	000000028513710	2	000000025120449
0000000243	0000000243	0300266699	54.0	000000213407192	87.0	000000084100907	2	000000002752335
0000000244	0000000244	0700013178	5.0	000000070307265	109.0	000000061228277	2	000000016041461
0000000245	0000000245	2314447398	4.0	000000000281550	5.0	000000000340283	2	000000007395837
0000000246	0000000246	0300266699	6.0	000000028165490	88.0	000000038995948	2	000000013582793
0000000247	0000000247	0330468172	49.0	000000046689940	53.0	000000102322469	2	000000055632529
0000000248	0000000248	0700013178	2.0	000000000095363	66.0	000000006390681	2	000000022336779
0000000249	0000000249	0300266699	2.0	000000000092165	27.0	000000005006980	2	000000018497608
0000000250	0000000250	0330468172	37.0	000000062600174	118.0	000000047598596	2	000000040630951
0000000251	0000000251	0700013178	1.0	000000017500000	54.0	000000006025531	2	000000010862310
0000000252	0000000252	2314447398	14.0	000000000321807	3.0	000000000186404	2	000000007260434
