0000001367	0000000818	M	.058000000000000003	1.0
0000001368	0000000819	M	.10000000000000001	1.0
0000001369	0000000820	M	.086999999999999994	1.0
0000001370	0000000821	M	.074999999999999997	1.0
0000001371	0000000822	M	.063	1.0
0000001372	0000000823	M	.058000000000000003	1.0
0000001373	0000000824	M	1.5	1.0
0000001374	0000000825	M	1.25	1.0
0000001375	0000000826	M	.94999999999999996	1.0
0000001376	0000000827	M	.69999999999999996	1.0
0000001377	0000000828	M	.45000000000000001	1.0
0000001378	0000000829	M	.29999999999999999	1.0
0000001379	0000000830	M	1.5	1.0
0000001380	0000000831	M	1.25	1.0
0000001381	0000000832	M	.94999999999999996	1.0
0000001382	0000000833	M	.69999999999999996	1.0
0000001383	0000000834	M	.45000000000000001	1.0
0000001384	0000000835	M	.29999999999999999	1.0
0000001385	0000000836	M	1.5	1.0
0000001386	0000000837	M	1.25	1.0
0000001387	0000000838	M	.94999999999999996	1.0
0000001388	0000000839	M	.69999999999999996	1.0
0000001389	0000000840	M	.45000000000000001	1.0
0000001390	0000000841	M	.29999999999999999	1.0
0000001391	0000000842	M	1.5	1.0
0000001392	0000000843	M	1.25	1.0
0000001393	0000000844	M	.94999999999999996	1.0
0000001394	0000000845	M	.69999999999999996	1.0
0000001395	0000000846	M	.45000000000000001	1.0
0000001396	0000000847	M	.29999999999999999	1.0
0000001397	0000000848	M	1.5	1.0
0000001398	0000000849	M	1.25	1.0
0000001399	0000000850	M	.94999999999999996	1.0
0000001400	0000000851	M	.69999999999999996	1.0
0000001401	0000000852	M	.45000000000000001	1.0
0000001402	0000000853	M	.29999999999999999	1.0
0000001403	0000000854	M	1.5	1.0
0000001404	0000000855	M	1.25	1.0
0000001405	0000000856	M	.94999999999999996	1.0
0000001406	0000000857	M	.69999999999999996	1.0
0000001407	0000000858	M	.45000000000000001	1.0
0000001408	0000000859	M	.29999999999999999	1.0
0000001409	0000000860	M	1.5	1.0
0000001410	0000000861	M	1.25	1.0
0000001411	0000000862	M	.94999999999999996	1.0
0000001412	0000000863	M	.69999999999999996	1.0
0000001413	0000000864	M	.45000000000000001	1.0
0000001414	0000000865	M	.29999999999999999	1.0
0000001415	0000000866	M	1.5	1.0
0000001416	0000000867	M	1.25	1.0
0000001417	0000000868	M	.94999999999999996	1.0
0000001418	0000000869	M	.69999999999999996	1.0
0000001419	0000000870	M	.45000000000000001	1.0
0000001420	0000000871	M	.29999999999999999	1.0
0000001421	0000000872	M	1.5	1.0
0000001422	0000000873	M	1.25	1.0
0000001423	0000000874	M	.94999999999999996	1.0
0000001424	0000000875	M	.69999999999999996	1.0
0000001425	0000000876	M	.45000000000000001	1.0
0000001426	0000000877	M	.29999999999999999	1.0
0000001427	0000000878	M	1.5	1.0
0000001428	0000000879	M	1.25	1.0
0000001429	0000000880	M	.94999999999999996	1.0
0000001430	0000000881	M	.69999999999999996	1.0
0000001431	0000000882	M	.45000000000000001	1.0
0000001432	0000000883	M	.29999999999999999	1.0
0000001433	0000000884	M	1.5	1.0
0000001434	0000000885	M	1.25	1.0
0000001435	0000000886	M	.94999999999999996	1.0
0000001436	0000000887	M	.69999999999999996	1.0
0000001437	0000000888	M	.45000000000000001	1.0
0000001438	0000000889	M	.29999999999999999	1.0
0000001439	0000000890	M	1.5	1.0
0000001440	0000000891	M	1.25	1.0
0000001441	0000000892	M	.94999999999999996	1.0
0000001442	0000000893	M	.69999999999999996	1.0
0000001443	0000000894	M	.45000000000000001	1.0
0000001444	0000000895	M	.29999999999999999	1.0
0000001445	0000000896	M	1.5	1.0
0000001446	0000000897	M	1.25	1.0
0000001447	0000000898	M	.94999999999999996	1.0
0000001448	0000000899	M	.69999999999999996	1.0
0000001449	0000000900	M	.45000000000000001	1.0
0000001450	0000000901	M	.29999999999999999	1.0
0000001451	0000000902	M	1.5	1.0
0000001452	0000000903	M	1.25	1.0
0000001453	0000000904	M	.94999999999999996	1.0
0000001454	0000000905	M	.69999999999999996	1.0
0000001455	0000000906	M	.45000000000000001	1.0
0000001456	0000000907	M	.29999999999999999	1.0
0000001457	0000000908	M	1.5	1.0
0000001458	0000000909	M	1.25	1.0
0000001459	0000000910	M	.94999999999999996	1.0
0000001460	0000000911	M	.69999999999999996	1.0
0000001461	0000000912	M	.45000000000000001	1.0
0000001462	0000000913	M	.29999999999999999	1.0
0000001463	0000000914	M	1.5	1.0
0000001464	0000000915	M	1.25	1.0
0000001465	0000000916	M	.94999999999999996	1.0
0000001466	0000000917	M	.69999999999999996	1.0
0000001467	0000000918	M	.45000000000000001	1.0
0000001468	0000000919	M	.29999999999999999	1.0
0000001469	0000000920	M	1.5	1.0
0000001470	0000000921	M	1.25	1.0
0000001471	0000000922	M	.94999999999999996	1.0
0000001472	0000000923	M	.69999999999999996	1.0
0000001473	0000000924	M	.45000000000000001	1.0
0000001474	0000000925	M	.29999999999999999	1.0
0000001475	0000000926	M	1.5	1.0
0000001476	0000000927	M	1.25	1.0
0000001477	0000000928	M	.94999999999999996	1.0
0000001478	0000000929	M	.69999999999999996	1.0
0000001479	0000000930	M	.45000000000000001	1.0
0000001480	0000000931	M	.29999999999999999	1.0
0000001481	0000000932	M	.33000000000000002	1.0
0000001482	0000000933	M	.28999999999999998	1.0
0000001483	0000000934	M	.25	1.0
0000001484	0000000935	M	.20999999999999999	1.0
0000001485	0000000936	M	.19	1.0
0000001486	0000000937	M	.33000000000000002	1.0
0000001487	0000000938	M	.28999999999999998	1.0
0000001488	0000000939	M	.25	1.0
0000001489	0000000940	M	.20999999999999999	1.0
0000001490	0000000941	M	.19	1.0
0000001491	0000000942	M	.33000000000000002	1.0
0000001492	0000000943	M	.28999999999999998	1.0
0000001493	0000000944	M	.25	1.0
0000001494	0000000945	M	.20999999999999999	1.0
0000001495	0000000946	M	.19	1.0
0000001496	0000000947	M	.33000000000000002	1.0
0000001497	0000000948	M	.28999999999999998	1.0
0000001498	0000000949	M	.25	1.0
0000001499	0000000950	M	.20999999999999999	1.0
0000001500	0000000951	M	.19	1.0
0000001501	0000000952	M	.33000000000000002	1.0
0000001502	0000000953	M	.28999999999999998	1.0
0000001503	0000000954	M	.25	1.0
0000001504	0000000955	M	.20999999999999999	1.0
0000001505	0000000956	M	.19	1.0
0000001506	0000000957	M	.33000000000000002	1.0
0000001507	0000000958	M	.28999999999999998	1.0
0000001508	0000000959	M	.25	1.0
0000001509	0000000960	M	.20999999999999999	1.0
0000001510	0000000961	M	.19	1.0
0000001511	0000000962	M	.33000000000000002	1.0
0000001512	0000000963	M	.28999999999999998	1.0
0000001513	0000000964	M	.25	1.0
0000001514	0000000965	M	.20999999999999999	1.0
0000001515	0000000966	M	.19	1.0
0000001516	0000000967	M	.33000000000000002	1.0
0000001517	0000000968	M	.28999999999999998	1.0
0000001518	0000000969	M	.25	1.0
0000001519	0000000970	M	.20999999999999999	1.0
0000001520	0000000971	M	.19	1.0
0000001521	0000000972	M	.33000000000000002	1.0
0000001522	0000000973	M	.28999999999999998	1.0
0000001523	0000000974	M	.25	1.0
0000001524	0000000975	M	.20999999999999999	1.0
0000001525	0000000976	M	.19	1.0
0000001526	0000000977	M	.044999999999999998	1.0
0000001527	0000000978	M	.037999999999999999	1.0
0000001528	0000000979	M	.029000000000000001	1.0
0000001529	0000000980	M	.027	1.0
0000001530	0000000981	M	.033000000000000002	1.0
0000001531	0000000982	M	.031	1.0
0000001532	0000000983	M	.044999999999999998	1.0
0000001533	0000000984	M	.037999999999999999	1.0
0000001534	0000000985	M	.029000000000000001	1.0
0000001535	0000000986	M	.027	1.0
0000001536	0000000987	M	.033000000000000002	1.0
0000001537	0000000988	M	.031	1.0
0000001538	0000000989	M	.044999999999999998	1.0
0000001539	0000000990	M	.037999999999999999	1.0
0000001540	0000000991	M	.029000000000000001	1.0
0000001541	0000000992	M	.027	1.0
0000001542	0000000993	M	.033000000000000002	1.0
0000001543	0000000994	M	.031	1.0
0000001544	0000000995	M	.044999999999999998	1.0
0000001545	0000000996	M	.037999999999999999	1.0
0000001546	0000000997	M	.029000000000000001	1.0
0000001547	0000000998	M	.027	1.0
0000001548	0000000999	M	.033000000000000002	1.0
0000001549	0000001000	M	.031	1.0
0000001550	0000001001	M	.044999999999999998	1.0
0000001551	0000001002	M	.037999999999999999	1.0
0000001552	0000001003	M	.029000000000000001	1.0
0000001553	0000001004	M	.027	1.0
0000001554	0000001005	M	.033000000000000002	1.0
0000001555	0000001006	M	.031	1.0
0000001556	0000001007	M	.044999999999999998	1.0
0000001557	0000001008	M	.037999999999999999	1.0
0000001558	0000001009	M	.029000000000000001	1.0
0000001559	0000001010	M	.027	1.0
0000001560	0000001011	M	.033000000000000002	1.0
0000001561	0000001012	M	.031	1.0
0000001562	0000001013	M	.044999999999999998	1.0
0000001563	0000001014	M	.037999999999999999	1.0
0000001564	0000001015	M	.029000000000000001	1.0
0000001565	0000001016	M	.027	1.0
0000001566	0000001017	M	.033000000000000002	1.0
0000001567	0000001018	M	.031	1.0
0000001568	0000001019	M	.070000000000000007	1.0
0000001569	0000001020	M	.14000000000000001	1.0
0000001570	0000001021	M	15.0	1.0
0000001571	0000001022	M	15.0	1.0
0000001572	0000001023	M	15.0	1.0
0000001573	0000001024	M	15.0	1.0
0000001574	0000001025	M	15.0	1.0
0000001575	0000001026	M	15.0	1.0
0000001576	0000001027	03	31.800000000000001	1.28
0000001577	0000001027	02	30.210000000000001	1.28
0000001578	0000001027	IC	30.210000000000001	1.28
0000001579	0000001028	03	41.340000000000003	1.28
0000001580	0000001028	02	39.270000000000003	1.28
0000001581	0000001028	IC	39.270000000000003	1.28
0000001582	0000001029	03	53.740000000000002	1.28
0000001583	0000001029	02	51.049999999999997	1.28
0000001584	0000001029	IC	51.049999999999997	1.28
0000001585	0000001030	03	69.849999999999994	1.28
0000001586	0000001030	02	66.359999999999999	1.28
0000001587	0000001030	IC	66.359999999999999	1.28
0000001588	0000001031	03	31.800000000000001	1.28
0000001589	0000001031	02	30.210000000000001	1.28
0000001590	0000001031	IC	30.210000000000001	1.28
0000001591	0000001032	03	41.340000000000003	1.28
0000001592	0000001032	02	39.270000000000003	1.28
0000001593	0000001032	IC	39.270000000000003	1.28
0000001594	0000001033	03	53.740000000000002	1.28
0000001595	0000001033	02	51.049999999999997	1.28
0000001596	0000001033	IC	51.049999999999997	1.28
0000001597	0000001034	03	69.849999999999994	1.28
0000001598	0000001034	02	66.359999999999999	1.28
0000001599	0000001034	IC	66.359999999999999	1.28
0000001600	0000001035	03	26.5	1.28
0000001601	0000001035	02	25.18	1.28
0000001602	0000001035	IC	25.18	1.28
0000001603	0000001036	03	34.350000000000001	1.28
0000001604	0000001036	02	33.039999999999999	1.28
0000001605	0000001036	IC	33.039999999999999	1.28
0000001606	0000001037	03	44.780000000000001	1.28
0000001607	0000001037	02	42.539999999999999	1.28
0000001608	0000001037	IC	42.539999999999999	1.28
0000001609	0000001038	03	58.210000000000001	1.28
0000001610	0000001038	02	55.299999999999997	1.28
0000001611	0000001038	IC	55.299999999999997	1.28
0000001612	0000001039	03	39.75	1.28
0000001613	0000001039	02	37.759999999999998	1.28
0000001614	0000001039	IC	37.759999999999998	1.28
0000001615	0000001040	03	51.68	1.28
0000001616	0000001040	02	49.100000000000001	1.28
0000001617	0000001040	IC	49.100000000000001	1.28
0000001618	0000001041	03	67.170000000000002	1.28
0000001619	0000001041	02	63.810000000000002	1.28
0000001620	0000001041	IC	63.810000000000002	1.28
0000001621	0000001042	03	87.319999999999993	1.28
0000001622	0000001042	02	82.950000000000003	1.28
0000001623	0000001042	IC	82.950000000000003	1.28
0000001624	0000001043	03	39.75	1.28
0000001625	0000001043	02	37.759999999999998	1.28
0000001626	0000001043	IC	37.759999999999998	1.28
0000001627	0000001044	03	51.68	1.28
0000001628	0000001044	02	49.100000000000001	1.28
0000001629	0000001044	IC	49.100000000000001	1.28
0000001630	0000001045	03	67.170000000000002	1.28
0000001631	0000001045	02	63.810000000000002	1.28
0000001632	0000001045	IC	63.810000000000002	1.28
0000001633	0000001046	03	87.319999999999993	1.28
0000001634	0000001046	02	82.950000000000003	1.28
0000001635	0000001046	IC	82.950000000000003	1.28
0000001636	0000001047	03	39.75	1.28
0000001637	0000001047	02	37.759999999999998	1.28
0000001638	0000001047	IC	37.759999999999998	1.28
0000001639	0000001048	03	51.68	1.28
0000001640	0000001048	02	49.100000000000001	1.28
0000001641	0000001048	IC	49.100000000000001	1.28
0000001642	0000001049	03	67.170000000000002	1.28
0000001643	0000001049	02	63.810000000000002	1.28
0000001644	0000001049	IC	63.810000000000002	1.28
0000001645	0000001050	03	87.319999999999993	1.28
0000001646	0000001050	02	82.950000000000003	1.28
0000001647	0000001050	IC	82.950000000000003	1.28
0000001648	0000001051	03	31.800000000000001	1.28
0000001649	0000001051	02	30.210000000000001	1.28
0000001650	0000001051	IC	30.210000000000001	1.28
0000001651	0000001052	03	41.340000000000003	1.28
0000001652	0000001052	02	39.270000000000003	1.28
0000001653	0000001052	IC	39.270000000000003	1.28
0000001654	0000001053	03	53.740000000000002	1.28
0000001655	0000001053	02	51.049999999999997	1.28
0000001656	0000001053	IC	51.049999999999997	1.28
0000001657	0000001054	03	69.849999999999994	1.28
0000001658	0000001054	02	66.359999999999999	1.28
0000001659	0000001054	IC	66.359999999999999	1.28
0000001660	0000001055	03	26.5	1.28
0000001661	0000001055	02	25.18	1.28
0000001662	0000001055	IC	25.18	1.28
0000001663	0000001056	03	34.350000000000001	1.28
0000001664	0000001056	02	33.039999999999999	1.28
0000001665	0000001056	IC	33.039999999999999	1.28
0000001666	0000001057	03	44.780000000000001	1.28
0000001667	0000001057	02	42.539999999999999	1.28
0000001668	0000001057	IC	42.539999999999999	1.28
0000001669	0000001058	03	58.210000000000001	1.28
0000001670	0000001058	02	55.299999999999997	1.28
0000001671	0000001058	IC	55.299999999999997	1.28
0000001672	0000001059	03	26.5	1.28
0000001673	0000001059	02	25.18	1.28
0000001674	0000001059	IC	25.18	1.28
0000001675	0000001060	03	34.350000000000001	1.28
0000001676	0000001060	02	33.039999999999999	1.28
0000001677	0000001060	IC	33.039999999999999	1.28
0000001678	0000001061	03	44.780000000000001	1.28
0000001679	0000001061	02	42.539999999999999	1.28
0000001680	0000001061	IC	42.539999999999999	1.28
0000001681	0000001062	03	58.210000000000001	1.28
0000001682	0000001062	02	55.299999999999997	1.28
0000001683	0000001062	IC	55.299999999999997	1.28
0000001684	0000001063	03	31.800000000000001	1.28
0000001685	0000001063	02	30.210000000000001	1.28
0000001686	0000001063	IC	30.210000000000001	1.28
0000001687	0000001064	03	41.340000000000003	1.28
0000001688	0000001064	02	39.270000000000003	1.28
0000001689	0000001064	IC	39.270000000000003	1.28
0000001690	0000001065	03	53.740000000000002	1.28
0000001691	0000001065	02	51.049999999999997	1.28
0000001692	0000001065	IC	51.049999999999997	1.28
0000001693	0000001066	03	69.849999999999994	1.28
0000001694	0000001066	02	66.359999999999999	1.28
0000001695	0000001066	IC	66.359999999999999	1.28
0000001696	0000001067	03	26.5	1.28
0000001697	0000001067	02	25.18	1.28
0000001698	0000001067	IC	25.18	1.28
0000001699	0000001068	03	34.350000000000001	1.28
0000001700	0000001068	02	33.039999999999999	1.28
0000001701	0000001068	IC	33.039999999999999	1.28
0000001702	0000001069	03	44.780000000000001	1.28
0000001703	0000001069	02	42.539999999999999	1.28
0000001704	0000001069	IC	42.539999999999999	1.28
0000001705	0000001070	03	58.210000000000001	1.28
0000001706	0000001070	02	55.299999999999997	1.28
0000001707	0000001070	IC	55.299999999999997	1.28
0000001708	0000001071	03	26.5	1.28
0000001709	0000001071	02	25.18	1.28
0000001710	0000001071	IC	25.18	1.28
0000001711	0000001072	03	34.350000000000001	1.28
0000001712	0000001072	02	33.039999999999999	1.28
0000001713	0000001072	IC	33.039999999999999	1.28
0000001714	0000001073	03	44.780000000000001	1.28
0000001715	0000001073	02	42.539999999999999	1.28
0000001716	0000001073	IC	42.539999999999999	1.28
0000001717	0000001074	03	58.210000000000001	1.28
0000001718	0000001074	02	55.299999999999997	1.28
0000001719	0000001074	IC	55.299999999999997	1.28
0000001720	0000001075	03	0.0	1.28
0000001721	0000001075	02	12.0	1.28
0000001722	0000001075	IC	12.0	1.28
0000001723	0000001076	03	0.0	1.28
0000001724	0000001076	02	12.0	1.28
0000001725	0000001076	IC	12.0	1.28
0000001726	0000001077	03	0.0	1.28
0000001727	0000001077	02	17.5	1.28
0000001728	0000001077	IC	17.5	1.28
0000001729	0000001078	03	0.0	1.28
0000001730	0000001078	02	17.5	1.28
0000001731	0000001078	IC	17.5	1.28
0000001732	0000001079	03	0.0	1.28
0000001733	0000001079	02	17.5	1.28
0000001734	0000001079	IC	17.5	1.28
0000001735	0000001080	03	0.0	1.28
0000001736	0000001080	02	17.5	1.28
0000001737	0000001080	IC	17.5	1.28
0000001738	0000001081	03	26.5	1.28
0000001739	0000001081	02	25.18	1.28
0000001740	0000001081	IC	25.18	1.28
0000001741	0000001082	03	34.350000000000001	1.28
0000001742	0000001082	02	33.039999999999999	1.28
0000001743	0000001082	IC	33.039999999999999	1.28
0000001744	0000001083	03	44.780000000000001	1.28
0000001745	0000001083	02	42.539999999999999	1.28
0000001746	0000001083	IC	42.539999999999999	1.28
0000001747	0000001084	03	58.210000000000001	1.28
0000001748	0000001084	02	55.299999999999997	1.28
0000001749	0000001084	IC	55.299999999999997	1.28
0000001750	0000001085	03	0.0	1.28
0000001751	0000001085	02	12.0	1.28
0000001752	0000001085	IC	12.0	1.28
0000001753	0000001086	03	0.0	1.28
0000001754	0000001086	02	12.0	1.28
0000001755	0000001086	IC	12.0	1.28
0000001756	0000001087	03	0.0	1.28
0000001757	0000001087	02	12.0	1.28
0000001758	0000001087	IC	12.0	1.28
0000001759	0000001088	03	0.0	1.28
0000001760	0000001088	02	12.0	1.28
0000001761	0000001088	IC	12.0	1.28
